resource,hs_code,partner,partner_iso,trade_value_usd,year,data_source
Lithium,283691,Australia,AUS,1151.362,2023,UN Comtrade API
Lithium,283691,Australia,AUS,1151.362,2023,UN Comtrade API
Lithium,283691,Chile,CHL,16885491.053,2023,UN Comtrade API
Lithium,283691,Chile,CHL,11024880.039,2023,UN Comtrade API
Lithium,283691,Chile,CHL,5860611.014,2023,UN Comtrade API
Lithium,283691,China,CHN,293700.979,2023,UN Comtrade API
Lithium,283691,China,CHN,730.505,2023,UN Comtrade API
Lithium,283691,China,CHN,13820.709,2023,UN Comtrade API
Lithium,283691,China,CHN,279149.765,2023,UN Comtrade API
Lithium,283691,USA,USA,1003854.956,2023,UN Comtrade API
Lithium,283691,USA,USA,1137.188,2023,UN Comtrade API
Lithium,283691,USA,USA,1002604.376,2023,UN Comtrade API
Lithium,283691,USA,USA,113.392,2023,UN Comtrade API
Lithium,283691,Australia,AUS,71208.927,2023,UN Comtrade API
Lithium,283691,Australia,AUS,71208.927,2023,UN Comtrade API
Lithium,283691,Australia,AUS,71208.927,2023,UN Comtrade API
Lithium,283691,Australia,AUS,71208.927,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,838465.461,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,838465.461,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,838465.461,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,838465.461,2023,UN Comtrade API
Lithium,283691,Chile,CHL,48436916.935,2023,UN Comtrade API
Lithium,283691,Chile,CHL,62.147,2023,UN Comtrade API
Lithium,283691,Chile,CHL,30964.669,2023,UN Comtrade API
Lithium,283691,Chile,CHL,48405890.118,2023,UN Comtrade API
Lithium,283691,Chile,CHL,48436916.935,2023,UN Comtrade API
Lithium,283691,Chile,CHL,62.147,2023,UN Comtrade API
Lithium,283691,Chile,CHL,30964.669,2023,UN Comtrade API
Lithium,283691,Chile,CHL,48405890.118,2023,UN Comtrade API
Lithium,283691,China,CHN,91536.578,2023,UN Comtrade API
Lithium,283691,China,CHN,32643.739,2023,UN Comtrade API
Lithium,283691,China,CHN,58892.839,2023,UN Comtrade API
Lithium,283691,China,CHN,91536.578,2023,UN Comtrade API
Lithium,283691,China,CHN,32643.739,2023,UN Comtrade API
Lithium,283691,China,CHN,58892.839,2023,UN Comtrade API
Lithium,283691,USA,USA,179854.575,2023,UN Comtrade API
Lithium,283691,USA,USA,24237.486,2023,UN Comtrade API
Lithium,283691,USA,USA,1467.551,2023,UN Comtrade API
Lithium,283691,USA,USA,154149.538,2023,UN Comtrade API
Lithium,283691,USA,USA,179854.575,2023,UN Comtrade API
Lithium,283691,USA,USA,24237.486,2023,UN Comtrade API
Lithium,283691,USA,USA,1467.551,2023,UN Comtrade API
Lithium,283691,USA,USA,154149.538,2023,UN Comtrade API
Lithium,283691,China,CHN,656150.562,2023,UN Comtrade API
Lithium,283691,Chile,CHL,138467043.223,2023,UN Comtrade API
Lithium,283691,China,CHN,460233.338,2023,UN Comtrade API
Lithium,283691,USA,USA,473.596,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,361.338,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,361.338,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,361.338,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,361.338,2023,UN Comtrade API
Lithium,283691,Chile,CHL,5526273.674,2023,UN Comtrade API
Lithium,283691,Chile,CHL,126.725,2023,UN Comtrade API
Lithium,283691,Chile,CHL,3094671.204,2023,UN Comtrade API
Lithium,283691,Chile,CHL,2431475.745,2023,UN Comtrade API
Lithium,283691,Chile,CHL,3094797.929,2023,UN Comtrade API
Lithium,283691,Chile,CHL,126.725,2023,UN Comtrade API
Lithium,283691,Chile,CHL,3094671.204,2023,UN Comtrade API
Lithium,283691,Chile,CHL,2431475.745,2023,UN Comtrade API
Lithium,283691,Chile,CHL,2431475.745,2023,UN Comtrade API
Lithium,283691,China,CHN,50214.396,2023,UN Comtrade API
Lithium,283691,China,CHN,2201.56,2023,UN Comtrade API
Lithium,283691,China,CHN,36965.601,2023,UN Comtrade API
Lithium,283691,China,CHN,11047.235,2023,UN Comtrade API
Lithium,283691,China,CHN,39167.161,2023,UN Comtrade API
Lithium,283691,China,CHN,2201.56,2023,UN Comtrade API
Lithium,283691,China,CHN,36965.601,2023,UN Comtrade API
Lithium,283691,China,CHN,11047.235,2023,UN Comtrade API
Lithium,283691,China,CHN,11047.235,2023,UN Comtrade API
Lithium,283691,Australia,AUS,1151.362,2023,UN Comtrade API
Lithium,283691,Australia,AUS,1151.362,2023,UN Comtrade API
Lithium,283691,Australia,AUS,71208.927,2023,UN Comtrade API
Lithium,283691,Australia,AUS,71208.927,2023,UN Comtrade API
Lithium,283691,Australia,AUS,71208.927,2023,UN Comtrade API
Lithium,283691,Australia,AUS,71208.927,2023,UN Comtrade API
Lithium,283691,China,CHN,26.167,2023,UN Comtrade API
Lithium,283691,China,CHN,26.167,2023,UN Comtrade API
Lithium,283691,China,CHN,26.167,2023,UN Comtrade API
Lithium,283691,China,CHN,26.167,2023,UN Comtrade API
Lithium,283691,USA,USA,525.527,2023,UN Comtrade API
Lithium,283691,USA,USA,525.527,2023,UN Comtrade API
Lithium,283691,USA,USA,525.527,2023,UN Comtrade API
Lithium,283691,USA,USA,525.527,2023,UN Comtrade API
Lithium,283691,Chile,CHL,81675.857,2023,UN Comtrade API
Lithium,283691,Chile,CHL,49063.737,2023,UN Comtrade API
Lithium,283691,Chile,CHL,32612.121,2023,UN Comtrade API
Lithium,283691,Chile,CHL,42465497.107,2023,UN Comtrade API
Lithium,283691,Chile,CHL,62.147,2023,UN Comtrade API
Lithium,283691,Chile,CHL,42465434.96,2023,UN Comtrade API
Lithium,283691,Chile,CHL,42465497.107,2023,UN Comtrade API
Lithium,283691,Chile,CHL,62.147,2023,UN Comtrade API
Lithium,283691,Chile,CHL,42465434.96,2023,UN Comtrade API
Lithium,283691,Chile,CHL,740371.44,2023,UN Comtrade API
Lithium,283691,Chile,CHL,740371.44,2023,UN Comtrade API
Lithium,283691,Chile,CHL,740371.44,2023,UN Comtrade API
Lithium,283691,Chile,CHL,740371.44,2023,UN Comtrade API
Lithium,283691,China,CHN,214.79,2023,UN Comtrade API
Lithium,283691,China,CHN,214.79,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,838465.461,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,838465.461,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,838465.461,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,838465.461,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,361.338,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,361.338,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,361.338,2023,UN Comtrade API
Lithium,283691,Brazil,BRA,361.338,2023,UN Comtrade API
Lithium,283691,China,CHN,708.698,2023,UN Comtrade API
Lithium,283691,China,CHN,708.698,2023,UN Comtrade API
Lithium,283691,China,CHN,708.698,2023,UN Comtrade API
Lithium,283691,China,CHN,708.698,2023,UN Comtrade API
Lithium,283691,USA,USA,143.92,2023,UN Comtrade API
Lithium,283691,USA,USA,143.92,2023,UN Comtrade API
Lithium,283691,USA,USA,143.92,2023,UN Comtrade API
Lithium,283691,USA,USA,143.92,2023,UN Comtrade API
Lithium,283691,Chile,CHL,3094797.929,2023,UN Comtrade API
Lithium,283691,Chile,CHL,126.725,2023,UN Comtrade API
Lithium,283691,Chile,CHL,3094671.204,2023,UN Comtrade API
Lithium,283691,Chile,CHL,3094797.929,2023,UN Comtrade API
Lithium,283691,Chile,CHL,126.725,2023,UN Comtrade API
Lithium,283691,Chile,CHL,3094671.204,2023,UN Comtrade API
Lithium,283691,China,CHN,14506.511,2023,UN Comtrade API
Lithium,283691,China,CHN,685.802,2023,UN Comtrade API
Lithium,283691,China,CHN,13820.709,2023,UN Comtrade API
Lithium,283691,China,CHN,21963.109,2023,UN Comtrade API
Lithium,283691,China,CHN,21963.109,2023,UN Comtrade API
Lithium,283691,China,CHN,21963.109,2023,UN Comtrade API
Lithium,283691,China,CHN,21963.109,2023,UN Comtrade API
Lithium,283691,China,CHN,39167.161,2023,UN Comtrade API
Lithium,283691,China,CHN,2201.56,2023,UN Comtrade API
Lithium,283691,China,CHN,36965.601,2023,UN Comtrade API
Lithium,283691,China,CHN,39167.161,2023,UN Comtrade API
Lithium,283691,China,CHN,2201.56,2023,UN Comtrade API
Lithium,283691,China,CHN,36965.601,2023,UN Comtrade API
Lithium,283691,Chile,CHL,1079.402,2023,UN Comtrade API
Lithium,283691,Chile,CHL,1079.402,2023,UN Comtrade API
Lithium,283691,Chile,CHL,1079.402,2023,UN Comtrade API
Lithium,283691,Chile,CHL,1079.402,2023,UN Comtrade API
Lithium,283691,Chile,CHL,3489491.456,2023,UN Comtrade API
Lithium,283691,Chile,CHL,3489491.456,2023,UN Comtrade API
Lithium,283691,Chile,CHL,3489491.456,2023,UN Comtrade API
Lithium,283691,Chile,CHL,3489491.456,2023,UN Comtrade API
Lithium,283691,China,CHN,1264.673,2023,UN Comtrade API
Lithium,283691,China,CHN,1264.673,2023,UN Comtrade API
Lithium,283691,China,CHN,1264.673,2023,UN Comtrade API
Lithium,283691,China,CHN,1264.673,2023,UN Comtrade API
Lithium,283691,Chile,CHL,353240.369,2023,UN Comtrade API
Lithium,283691,Chile,CHL,353240.369,2023,UN Comtrade API
Lithium,283691,China,CHN,3789.901,2023,UN Comtrade API
Lithium,283691,China,CHN,3789.901,2023,UN Comtrade API
Lithium,283691,USA,USA,113.392,2023,UN Comtrade API
Lithium,283691,USA,USA,113.392,2023,UN Comtrade API
Lithium,283691,China,CHN,63.795,2023,UN Comtrade API
Lithium,283691,China,CHN,63.795,2023,UN Comtrade API
Lithium,283691,China,CHN,63.795,2023,UN Comtrade API
Lithium,283691,China,CHN,63.795,2023,UN Comtrade API
Lithium,283691,China,CHN,2097.747,2023,UN Comtrade API
Lithium,283691,China,CHN,2097.747,2023,UN Comtrade API
Lithium,283691,China,CHN,2097.747,2023,UN Comtrade API
Lithium,283691,China,CHN,2097.747,2023,UN Comtrade API
Lithium,283691,China,CHN,9718.767,2023,UN Comtrade API
Lithium,283691,China,CHN,9718.767,2023,UN Comtrade API
Lithium,283691,China,CHN,9718.767,2023,UN Comtrade API
Lithium,283691,China,CHN,9718.767,2023,UN Comtrade API
Lithium,283691,China,CHN,11.993,2023,UN Comtrade API
Lithium,283691,China,CHN,11.993,2023,UN Comtrade API
Lithium,283691,China,CHN,11.993,2023,UN Comtrade API
Lithium,283691,China,CHN,11.993,2023,UN Comtrade API
Lithium,283691,China,CHN,758.852,2023,UN Comtrade API
Lithium,283691,China,CHN,758.852,2023,UN Comtrade API
Lithium,283691,China,CHN,758.852,2023,UN Comtrade API
Lithium,283691,China,CHN,758.852,2023,UN Comtrade API
Lithium,283691,Chile,CHL,436378.326,2023,UN Comtrade API
Lithium,283691,Chile,CHL,436378.326,2023,UN Comtrade API
Lithium,283691,China,CHN,275046.947,2023,UN Comtrade API
Lithium,283691,China,CHN,275046.947,2023,UN Comtrade API
Lithium,283691,USA,USA,1002604.376,2023,UN Comtrade API
Lithium,283691,USA,USA,1002604.376,2023,UN Comtrade API
Lithium,283691,Chile,CHL,2480848.97,2023,UN Comtrade API
Lithium,283691,Chile,CHL,30964.669,2023,UN Comtrade API
Lithium,283691,Chile,CHL,2449884.3,2023,UN Comtrade API
Lithium,283691,Chile,CHL,2480848.97,2023,UN Comtrade API
Lithium,283691,Chile,CHL,30964.669,2023,UN Comtrade API
Lithium,283691,Chile,CHL,2449884.3,2023,UN Comtrade API
Lithium,283691,China,CHN,54079.141,2023,UN Comtrade API
Lithium,283691,China,CHN,54079.141,2023,UN Comtrade API
Lithium,283691,China,CHN,54079.141,2023,UN Comtrade API
Lithium,283691,China,CHN,54079.141,2023,UN Comtrade API
Lithium,283691,USA,USA,154149.538,2023,UN Comtrade API
Lithium,283691,USA,USA,154149.538,2023,UN Comtrade API
Lithium,283691,USA,USA,154149.538,2023,UN Comtrade API
Lithium,283691,USA,USA,154149.538,2023,UN Comtrade API
Lithium,283691,Chile,CHL,1691104.305,2023,UN Comtrade API
Lithium,283691,Chile,CHL,1691104.305,2023,UN Comtrade API
Lithium,283691,Chile,CHL,1691104.305,2023,UN Comtrade API
Lithium,283691,Chile,CHL,1691104.305,2023,UN Comtrade API
Lithium,283691,USA,USA,5.452,2023,UN Comtrade API
Lithium,283691,USA,USA,5.452,2023,UN Comtrade API
Lithium,283691,USA,USA,5.452,2023,UN Comtrade API
Lithium,283691,USA,USA,5.452,2023,UN Comtrade API
Lithium,283691,China,CHN,3.271,2023,UN Comtrade API
Lithium,283691,China,CHN,3.271,2023,UN Comtrade API
Lithium,283691,China,CHN,3.271,2023,UN Comtrade API
Lithium,283691,China,CHN,3.271,2023,UN Comtrade API
Lithium,283691,China,CHN,55.606,2023,UN Comtrade API
Lithium,283691,China,CHN,55.606,2023,UN Comtrade API
Lithium,283691,China,CHN,55.606,2023,UN Comtrade API
Lithium,283691,China,CHN,55.606,2023,UN Comtrade API
Lithium,283691,China,CHN,1.09,2023,UN Comtrade API
Lithium,283691,China,CHN,1.09,2023,UN Comtrade API
Lithium,283691,China,CHN,1.09,2023,UN Comtrade API
Lithium,283691,China,CHN,1.09,2023,UN Comtrade API
Lithium,283691,Chile,CHL,2631962.008,2023,UN Comtrade API
Lithium,283691,Chile,CHL,2631962.008,2023,UN Comtrade API
Lithium,283691,China,CHN,98.127,2023,UN Comtrade API
Lithium,283691,China,CHN,98.127,2023,UN Comtrade API
Lithium,283691,China,CHN,4619.623,2023,UN Comtrade API
Lithium,283691,China,CHN,4619.623,2023,UN Comtrade API
Lithium,283691,China,CHN,4619.623,2023,UN Comtrade API
Lithium,283691,China,CHN,4619.623,2023,UN Comtrade API
Lithium,283691,China,CHN,50.154,2023,UN Comtrade API
Lithium,283691,China,CHN,50.154,2023,UN Comtrade API
Lithium,283691,China,CHN,50.154,2023,UN Comtrade API
Lithium,283691,China,CHN,50.154,2023,UN Comtrade API
Lithium,283691,USA,USA,51.244,2023,UN Comtrade API
Lithium,283691,USA,USA,51.244,2023,UN Comtrade API
Lithium,283691,USA,USA,51.244,2023,UN Comtrade API
Lithium,283691,USA,USA,51.244,2023,UN Comtrade API
Lithium,283691,China,CHN,44.703,2023,UN Comtrade API
Lithium,283691,China,CHN,44.703,2023,UN Comtrade API
Lithium,283691,China,CHN,503.721,2023,UN Comtrade API
Lithium,283691,China,CHN,309.647,2023,UN Comtrade API
Lithium,283691,China,CHN,194.074,2023,UN Comtrade API
Lithium,283691,China,CHN,503.721,2023,UN Comtrade API
Lithium,283691,China,CHN,309.647,2023,UN Comtrade API
Lithium,283691,China,CHN,194.074,2023,UN Comtrade API
Lithium,283691,Chile,CHL,13382234.493,2023,UN Comtrade API
Lithium,283691,Chile,CHL,10975816.302,2023,UN Comtrade API
Lithium,283691,Chile,CHL,2406418.191,2023,UN Comtrade API
Lithium,283691,USA,USA,1137.188,2023,UN Comtrade API
Lithium,283691,USA,USA,1137.188,2023,UN Comtrade API
Lithium,283691,China,CHN,6657.404,2023,UN Comtrade API
Lithium,283691,China,CHN,6657.404,2023,UN Comtrade API
Lithium,283691,China,CHN,6657.404,2023,UN Comtrade API
Lithium,283691,China,CHN,6657.404,2023,UN Comtrade API
Lithium,283691,USA,USA,24978.894,2023,UN Comtrade API
Lithium,283691,USA,USA,23511.343,2023,UN Comtrade API
Lithium,283691,USA,USA,1467.551,2023,UN Comtrade API
Lithium,283691,USA,USA,24978.894,2023,UN Comtrade API
Lithium,283691,USA,USA,23511.343,2023,UN Comtrade API
Lithium,283691,USA,USA,1467.551,2023,UN Comtrade API
Lithium,282520,Chile,CHL,292992.281,2023,UN Comtrade API
Lithium,282520,Chile,CHL,292992.281,2023,UN Comtrade API
Lithium,282520,China,CHN,722249.823,2023,UN Comtrade API
Lithium,282520,China,CHN,225.693,2023,UN Comtrade API
Lithium,282520,China,CHN,391323.641,2023,UN Comtrade API
Lithium,282520,China,CHN,330700.488,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,104735.814,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,104735.814,2023,UN Comtrade API
Lithium,282520,USA,USA,2163461.109,2023,UN Comtrade API
Lithium,282520,USA,USA,975932.238,2023,UN Comtrade API
Lithium,282520,USA,USA,988183.998,2023,UN Comtrade API
Lithium,282520,USA,USA,199325.246,2023,UN Comtrade API
Lithium,282520,USA,USA,19.625,2023,UN Comtrade API
Lithium,282520,Chile,CHL,96517.281,2023,UN Comtrade API
Lithium,282520,USA,USA,135296.98,2023,UN Comtrade API
Lithium,282520,Chile,CHL,45436593.11,2023,UN Comtrade API
Lithium,282520,China,CHN,467743.83,2023,UN Comtrade API
Lithium,282520,South Africa,ZAF,264436.135,2023,UN Comtrade API
Lithium,282520,USA,USA,174367.54,2023,UN Comtrade API
Lithium,282520,Chile,CHL,129308.655,2023,UN Comtrade API
Lithium,282520,Chile,CHL,4270.319,2023,UN Comtrade API
Lithium,282520,Chile,CHL,125038.336,2023,UN Comtrade API
Lithium,282520,Chile,CHL,10641.067,2023,UN Comtrade API
Lithium,282520,Chile,CHL,4270.319,2023,UN Comtrade API
Lithium,282520,Chile,CHL,6370.748,2023,UN Comtrade API
Lithium,282520,Chile,CHL,118667.588,2023,UN Comtrade API
Lithium,282520,Chile,CHL,118667.588,2023,UN Comtrade API
Lithium,282520,China,CHN,34142.711,2023,UN Comtrade API
Lithium,282520,China,CHN,390.381,2023,UN Comtrade API
Lithium,282520,China,CHN,33752.33,2023,UN Comtrade API
Lithium,282520,China,CHN,390.381,2023,UN Comtrade API
Lithium,282520,China,CHN,390.381,2023,UN Comtrade API
Lithium,282520,China,CHN,33752.33,2023,UN Comtrade API
Lithium,282520,China,CHN,33752.33,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1245469.164,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1245469.164,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1245469.164,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1245469.164,2023,UN Comtrade API
Lithium,282520,USA,USA,133042.2,2023,UN Comtrade API
Lithium,282520,USA,USA,127417.17,2023,UN Comtrade API
Lithium,282520,USA,USA,5625.03,2023,UN Comtrade API
Lithium,282520,USA,USA,127417.17,2023,UN Comtrade API
Lithium,282520,USA,USA,127417.17,2023,UN Comtrade API
Lithium,282520,USA,USA,5625.03,2023,UN Comtrade API
Lithium,282520,USA,USA,5625.03,2023,UN Comtrade API
Lithium,282520,Chile,CHL,2916.567,2023,UN Comtrade API
Lithium,282520,Chile,CHL,2916.567,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,41783.768,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,41783.768,2023,UN Comtrade API
Lithium,282520,Chile,CHL,118667.588,2023,UN Comtrade API
Lithium,282520,Chile,CHL,118667.588,2023,UN Comtrade API
Lithium,282520,Chile,CHL,118667.588,2023,UN Comtrade API
Lithium,282520,Chile,CHL,118667.588,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1243844.05,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1243844.05,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1243844.05,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1243844.05,2023,UN Comtrade API
Lithium,282520,China,CHN,391323.641,2023,UN Comtrade API
Lithium,282520,China,CHN,391323.641,2023,UN Comtrade API
Lithium,282520,China,CHN,33752.33,2023,UN Comtrade API
Lithium,282520,China,CHN,33752.33,2023,UN Comtrade API
Lithium,282520,China,CHN,33752.33,2023,UN Comtrade API
Lithium,282520,China,CHN,33752.33,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1551.588,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1551.588,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1551.588,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1551.588,2023,UN Comtrade API
Lithium,282520,USA,USA,1973.737,2023,UN Comtrade API
Lithium,282520,USA,USA,1973.737,2023,UN Comtrade API
Lithium,282520,USA,USA,1973.737,2023,UN Comtrade API
Lithium,282520,USA,USA,1973.737,2023,UN Comtrade API
Lithium,282520,China,CHN,1359.611,2023,UN Comtrade API
Lithium,282520,China,CHN,1359.611,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1295.283,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,1295.283,2023,UN Comtrade API
Lithium,282520,USA,USA,9541.261,2023,UN Comtrade API
Lithium,282520,USA,USA,9541.261,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,73.526,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,73.526,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,73.526,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,73.526,2023,UN Comtrade API
Lithium,282520,USA,USA,3651.293,2023,UN Comtrade API
Lithium,282520,USA,USA,3651.293,2023,UN Comtrade API
Lithium,282520,USA,USA,3651.293,2023,UN Comtrade API
Lithium,282520,USA,USA,3651.293,2023,UN Comtrade API
Lithium,282520,China,CHN,162.455,2023,UN Comtrade API
Lithium,282520,China,CHN,162.455,2023,UN Comtrade API
Lithium,282520,China,CHN,297.23,2023,UN Comtrade API
Lithium,282520,China,CHN,297.23,2023,UN Comtrade API
Lithium,282520,China,CHN,297.23,2023,UN Comtrade API
Lithium,282520,China,CHN,297.23,2023,UN Comtrade API
Lithium,282520,China,CHN,329057.398,2023,UN Comtrade API
Lithium,282520,China,CHN,329057.398,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,61656.762,2023,UN Comtrade API
Lithium,282520,Russian Federation,RUS,61656.762,2023,UN Comtrade API
Lithium,282520,USA,USA,1177967.984,2023,UN Comtrade API
Lithium,282520,USA,USA,988183.998,2023,UN Comtrade API
Lithium,282520,USA,USA,189783.985,2023,UN Comtrade API
Lithium,282520,Chile,CHL,290075.714,2023,UN Comtrade API
Lithium,282520,Chile,CHL,290075.714,2023,UN Comtrade API
Lithium,282520,China,CHN,283.479,2023,UN Comtrade API
Lithium,282520,China,CHN,283.479,2023,UN Comtrade API
Lithium,282520,China,CHN,93.151,2023,UN Comtrade API
Lithium,282520,China,CHN,93.151,2023,UN Comtrade API
Lithium,282520,China,CHN,93.151,2023,UN Comtrade API
Lithium,282520,China,CHN,93.151,2023,UN Comtrade API
Lithium,282520,Chile,CHL,10641.067,2023,UN Comtrade API
Lithium,282520,Chile,CHL,4270.319,2023,UN Comtrade API
Lithium,282520,Chile,CHL,6370.748,2023,UN Comtrade API
Lithium,282520,Chile,CHL,10641.067,2023,UN Comtrade API
Lithium,282520,Chile,CHL,4270.319,2023,UN Comtrade API
Lithium,282520,Chile,CHL,6370.748,2023,UN Comtrade API
Lithium,282520,China,CHN,63.238,2023,UN Comtrade API
Lithium,282520,China,CHN,63.238,2023,UN Comtrade API
Lithium,282520,USA,USA,975951.864,2023,UN Comtrade API
Lithium,282520,USA,USA,975932.238,2023,UN Comtrade API
Lithium,282520,USA,USA,19.625,2023,UN Comtrade API
Lithium,282520,USA,USA,127417.17,2023,UN Comtrade API
Lithium,282520,USA,USA,127417.17,2023,UN Comtrade API
Lithium,282520,USA,USA,127417.17,2023,UN Comtrade API
Lithium,282520,USA,USA,127417.17,2023,UN Comtrade API
Cobalt,260500,Australia,AUS,13.084,2023,UN Comtrade API
Cobalt,260500,Australia,AUS,13.084,2023,UN Comtrade API
Cobalt,260500,China,CHN,769.756,2023,UN Comtrade API
Cobalt,260500,China,CHN,769.756,2023,UN Comtrade API
Cobalt,260500,Russian Federation,RUS,369524.078,2023,UN Comtrade API
Cobalt,260500,Russian Federation,RUS,369524.078,2023,UN Comtrade API
Cobalt,260500,Russian Federation,RUS,369524.078,2023,UN Comtrade API
Cobalt,260500,Russian Federation,RUS,369524.078,2023,UN Comtrade API
Cobalt,260500,USA,USA,2746.479,2023,UN Comtrade API
Cobalt,260500,USA,USA,2746.479,2023,UN Comtrade API
Cobalt,260500,USA,USA,2746.479,2023,UN Comtrade API
Cobalt,260500,USA,USA,2746.479,2023,UN Comtrade API
Cobalt,260500,China,CHN,1931.146,2023,UN Comtrade API
Cobalt,260500,South Africa,ZAF,103.802,2023,UN Comtrade API
Cobalt,260500,USA,USA,5524.201,2023,UN Comtrade API
Cobalt,260500,China,CHN,74.316,2023,UN Comtrade API
Cobalt,260500,China,CHN,74.316,2023,UN Comtrade API
Cobalt,260500,China,CHN,74.316,2023,UN Comtrade API
Cobalt,260500,China,CHN,74.316,2023,UN Comtrade API
Cobalt,260500,Morocco,MAR,1743.373,2023,UN Comtrade API
Cobalt,260500,Morocco,MAR,79.808,2023,UN Comtrade API
Cobalt,260500,Morocco,MAR,1663.564,2023,UN Comtrade API
Cobalt,260500,Morocco,MAR,1743.373,2023,UN Comtrade API
Cobalt,260500,Morocco,MAR,79.808,2023,UN Comtrade API
Cobalt,260500,Morocco,MAR,1663.564,2023,UN Comtrade API
Cobalt,260500,Australia,AUS,13.084,2023,UN Comtrade API
Cobalt,260500,Australia,AUS,13.084,2023,UN Comtrade API
Cobalt,260500,China,CHN,74.316,2023,UN Comtrade API
Cobalt,260500,China,CHN,74.316,2023,UN Comtrade API
Cobalt,260500,China,CHN,74.316,2023,UN Comtrade API
Cobalt,260500,China,CHN,74.316,2023,UN Comtrade API
Cobalt,260500,Morocco,MAR,1743.373,2023,UN Comtrade API
Cobalt,260500,Morocco,MAR,79.808,2023,UN Comtrade API
Cobalt,260500,Morocco,MAR,1663.564,2023,UN Comtrade API
Cobalt,260500,Morocco,MAR,1743.373,2023,UN Comtrade API
Cobalt,260500,Morocco,MAR,79.808,2023,UN Comtrade API
Cobalt,260500,Morocco,MAR,1663.564,2023,UN Comtrade API
Cobalt,260500,China,CHN,769.756,2023,UN Comtrade API
Cobalt,260500,China,CHN,769.756,2023,UN Comtrade API
Cobalt,260500,Russian Federation,RUS,369524.078,2023,UN Comtrade API
Cobalt,260500,Russian Federation,RUS,369524.078,2023,UN Comtrade API
Cobalt,260500,Russian Federation,RUS,369524.078,2023,UN Comtrade API
Cobalt,260500,Russian Federation,RUS,369524.078,2023,UN Comtrade API
Cobalt,260500,USA,USA,2.181,2023,UN Comtrade API
Cobalt,260500,USA,USA,2.181,2023,UN Comtrade API
Cobalt,260500,USA,USA,2.181,2023,UN Comtrade API
Cobalt,260500,USA,USA,2.181,2023,UN Comtrade API
Cobalt,260500,USA,USA,2744.298,2023,UN Comtrade API
Cobalt,260500,USA,USA,2744.298,2023,UN Comtrade API
Cobalt,260500,USA,USA,2744.298,2023,UN Comtrade API
Cobalt,260500,USA,USA,2744.298,2023,UN Comtrade API
Cobalt,810520,China,CHN,42506.641,2023,UN Comtrade API
Cobalt,810520,China,CHN,7360.651,2023,UN Comtrade API
Cobalt,810520,China,CHN,35145.99,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,104973.5,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,104973.5,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,265820.784,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,265820.784,2023,UN Comtrade API
Cobalt,810520,USA,USA,22429412.001,2023,UN Comtrade API
Cobalt,810520,USA,USA,2887738.899,2023,UN Comtrade API
Cobalt,810520,USA,USA,228181.265,2023,UN Comtrade API
Cobalt,810520,USA,USA,8122380.587,2023,UN Comtrade API
Cobalt,810520,USA,USA,11191111.25,2023,UN Comtrade API
Cobalt,810520,China,CHN,5015221.025,2023,UN Comtrade API
